date,value,series_index,series_label,chart_id,chart_name_en,source,ingested_at
1996-12-01,2824.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1997-01-01,3078.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1997-02-01,2950.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1997-03-01,2999.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1997-04-01,3127.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1997-05-01,3065.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1997-06-01,3044.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1997-07-01,3101.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1997-08-01,2890.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1997-09-01,3177.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1997-10-01,3268.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1997-11-01,3276.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1997-12-01,3408.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1998-01-01,3449.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1998-02-01,3342.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1998-03-01,3177.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1998-04-01,3164.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1998-05-01,3311.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1998-06-01,3262.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1998-07-01,3073.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1998-08-01,3459.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1998-09-01,3170.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1998-10-01,3027.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1998-11-01,3003.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1998-12-01,3047.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1999-01-01,2896.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1999-02-01,3111.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1999-03-01,3067.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1999-04-01,3164.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1999-05-01,2969.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1999-06-01,3012.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1999-07-01,3207.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1999-08-01,3026.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1999-09-01,3017.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1999-10-01,3219.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1999-11-01,3229.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
1999-12-01,3177.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2000-01-01,3283.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2000-02-01,3002.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2000-03-01,3362.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2000-04-01,3273.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2000-05-01,3288.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2000-06-01,2980.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2000-07-01,2840.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2000-08-01,2659.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2000-09-01,2580.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2000-10-01,2165.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2000-11-01,2098.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2000-12-01,1945.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2001-01-01,1687.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2001-02-01,1628.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2001-03-01,1136.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2001-04-01,567.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2001-05-01,303.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2001-06-01,219.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2001-07-01,-72.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2001-08-01,-217.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2001-09-01,-593.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2001-10-01,-903.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2001-11-01,-1422.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2001-12-01,-1735.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2002-01-01,-1847.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2002-02-01,-2052.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2002-03-01,-2047.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2002-04-01,-1845.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2002-05-01,-1815.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2002-06-01,-1628.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2002-07-01,-1600.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2002-08-01,-1456.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2002-09-01,-1275.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2002-10-01,-825.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2002-11-01,-521.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2002-12-01,-507.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2003-01-01,-277.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2003-02-01,-294.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2003-03-01,-484.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2003-04-01,-448.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2003-05-01,-450.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2003-06-01,-497.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2003-07-01,-389.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2003-08-01,-416.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2003-09-01,-253.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2003-10-01,-182.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2003-11-01,-175.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2003-12-01,105.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2004-01-01,174.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2004-02-01,371.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2004-03-01,912.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2004-04-01,1204.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2004-05-01,1522.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2004-06-01,1587.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2004-07-01,1596.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2004-08-01,1771.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2004-09-01,1830.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2004-10-01,1979.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2004-11-01,2026.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2004-12-01,2032.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2005-01-01,2006.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2005-02-01,2199.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2005-03-01,2003.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2005-04-01,2118.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2005-05-01,1986.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2005-06-01,2155.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2005-07-01,2497.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2005-08-01,2561.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2005-09-01,2465.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2005-10-01,2204.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2005-11-01,2477.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2005-12-01,2506.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2006-01-01,2649.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2006-02-01,2725.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2006-03-01,2871.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2006-04-01,2690.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2006-05-01,2538.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2006-06-01,2372.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2006-07-01,2203.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2006-08-01,2192.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2006-09-01,2282.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2006-10-01,2201.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2006-11-01,2073.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2006-12-01,2087.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2007-01-01,2047.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2007-02-01,1820.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2007-03-01,1727.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2007-04-01,1623.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2007-05-01,1744.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2007-06-01,1738.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2007-07-01,1498.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2007-08-01,1296.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2007-09-01,1226.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2007-10-01,1306.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2007-11-01,1214.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2007-12-01,1139.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2008-01-01,917.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2008-02-01,742.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2008-03-01,475.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2008-04-01,184.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2008-05-01,-144.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2008-06-01,-387.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2008-07-01,-563.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2008-08-01,-805.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2008-09-01,-1343.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2008-10-01,-1902.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2008-11-01,-2784.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2008-12-01,-3577.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2009-01-01,-4388.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2009-02-01,-5004.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2009-03-01,-5749.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2009-04-01,-6220.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2009-05-01,-6392.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2009-06-01,-6687.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2009-07-01,-6802.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2009-08-01,-6760.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2009-09-01,-6535.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2009-10-01,-6260.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2009-11-01,-5501.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2009-12-01,-5088.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2010-01-01,-4187.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2010-02-01,-3576.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2010-03-01,-2571.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2010-04-01,-1656.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2010-05-01,-761.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2010-06-01,-433.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2010-07-01,-192.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2010-08-01,20.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2010-09-01,182.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2010-10-01,651.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2010-11-01,782.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2010-12-01,1137.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2011-01-01,1051.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2011-02-01,1355.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2011-03-01,1409.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2011-04-01,1492.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2011-05-01,1053.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2011-06-01,1428.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2011-07-01,1572.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2011-08-01,1703.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2011-09-01,2001.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2011-10-01,1937.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2011-11-01,1944.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2011-12-01,2074.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2012-01-01,2409.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2012-02-01,2459.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2012-03-01,2464.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2012-04-01,2232.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2012-05-01,2231.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2012-06-01,2068.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2012-07-01,2160.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2012-08-01,2206.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2012-09-01,2160.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2012-10-01,2115.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2012-11-01,2139.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2012-12-01,2176.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2013-01-01,2013.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2013-02-01,2029.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2013-03-01,1928.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2013-04-01,2037.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2013-05-01,2159.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2013-06-01,2267.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2013-07-01,2227.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2013-08-01,2297.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2013-09-01,2297.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2013-10-01,2363.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2013-11-01,2471.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2013-12-01,2301.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
